id,popularity,original_title,cast,director,tagline,keywords,overview,genres,release_year
10994,0.34303,White Oleander,Alison Lohman|Michelle Pfeiffer|Cole Hauser|Robin Wright|Amy Aquino,Peter Kosminsky,,prison|loss of family|loss of father|foster parents|women's prison,A teenager journeys through a series of foster homes after her mother goes to prison for committing a crime of passion.,Drama,2002
10894,0.342912,May,Angela Bettis|Jeremy Sisto|Anna Faris|James Duval|Nichole Hiltz,Lucky McKee,Be Careful... She Just Might Take Your Heart.,difficult childhood|lonelyness|psychoterror|murder|artificial,"Psychological horror about a lonely young woman traumatized by a difficult childhood, and her increasingly desperate attempts to connect with the people around her.",Drama|Horror|Thriller|Romance,2002
17130,0.462287,Crossroads,Britney Spears|Zoe Saldana|Taryn Manning|Anson Mount|Dan Aykroyd,Tamra Davis,Dreams change. Friends are forever,dancing|women|sex|karaoke|dream,"Three friends get together and bury a box making a pact to open it at midnight at their high school graduation. In the little town in Georgia that they live in, things soon change. One is little miss perfect, one is an engaged prom queen, and the other is a pregnant outcast. The night of graduation, they open the box and they strike up a conversation. All of a sudden, one brings up the topic of her going to Los Angeles for a record contract audition. They all decide to go together and they leave. With a little money, they set out on the road with a guy named Ben. When one of them tells the other a rumor that he might be a homicidal maniac they are all scared of him. When they reach LA, Lucy falls in love with Ben and against her father's wishes, she stays and she goes to the audition.",Action|Adventure|Comedy|Drama|Family,2002
11692,0.912373,The Adventures of Pluto Nash,Eddie Murphy|Randy Quaid|Rosario Dawson|Joe Pantoliano|Jay Mohr,Ron Underwood,Action's future has arrived...,moon|casino|bar|nightclub|future,"The year is 2087, the setting is the moon. Eddie Murphy stars as Pluto Nash, the high-flying successful owner of the hottest nightclub in town, or rather the universe! Unfortunately, Pluto finds himself in trouble when he refuses to sell his club to lunar gangster Mogan, who just happens to be helping the mysterious Rex Crater mastermind a plan to take over the entire moon. But Pluto isn't ready to kiss his assets goodbye. With the help of his robo-bodyguard Bruno, beautiful aspiring singer Dina Lake pool shark and confidant Rowland and more - can Pluto overcome the mob and blast them all into orbit?",Action|Comedy|Science Fiction,2002
10955,0.325852,Ripley's Game,John Malkovich|Ray Winstone|Uwe Mansshardt|Hanns Zischler|Paolo Paoloni,Liliana Cavani,,hitman|assignment|greed|insult|performance,"Tom Ripley - cool, urbane, wealthy, and murderous - lives in a villa in the Veneto with Luisa, his harpsichord-playing girlfriend. A former business associate from Berlin's underworld pays a call asking Ripley's help in killing a rival. Ripley - ever a student of human nature - initiates a game to turn a mild and innocent local picture framer into a hit man. The artisan, Jonathan Trevanny, who's dying of cancer, has a wife, young son, and little to leave them. If Ripley draws Jonathan into the game, can Ripley maintain control? Does it stop at one killing? What if Ripley develops a conscience?",Mystery|Drama|Thriller|Crime,2002
15992,0.246694,Abandon,Katie Holmes|Benjamin Bratt|Charlie Hunnam|Zooey Deschanel|Fred Ward,Stephen Gaghan,Watch who you leave behind.,alcohol|detective|dancer|nightmare|college,"A psychological thriller about a senior at one of America's most prestigious universities. Under enormous pressure to complete her thesis and earn a top job at one of the world's most competitive consulting firms, Katie is still coping with the sudden unexplained disappearance of her first love two years prior. As the investigation continues, Katie is forced to choose between past passions and new possibilities, even as new facts are uncovered.",Drama|Mystery|Thriller,2002
10575,0.316061,Heaven,Cate Blanchett|Giovanni Ribisi|Remo Girone|Stefania Rocca|Alessandro Sperduti,Tom Tykwer,"When you take justice into your own hands, what are the consequences?",suicide|bomb|assassination|sex|terrorist,"A woman takes the law into her own hands after police ignore her pleas to arrest the man responsible for her husband's death, and finds herself not only under arrest for murder but falling in love with an officer.",Drama|Thriller|Romance|Crime,2002
19792,0.313973,Firestarter 2: Rekindled,Marguerite Moreau|Malcolm McDowell|Dennis Hopper|Danny Nucci|Skye McCole Bartusiak,Robert Iscove,Little Charlie's all grown up... and setting the town on fire!,fire|supernatural,"Charlie McGee is a young woman with the unwanted and often uncontrollable gift of psychokinesis, lighting fires by mere thought. Charlie has been in hiding for nearly all her life from a top-secret government fringe group headed by the maniacal John Rainbird, who wants to find and use Charlie as the ultimate weapon of war.",TV Movie|Horror|Science Fiction|Thriller,2002
27259,0.313857,Long Time Dead,Joe Absolom|Lara Belmont|Melanie Gutteridge|Lukas Haas|James Hillier,Marcus Adams,Play It To Death,horror|ouija|spirit|game,"A group of British students embark on summoning spirits on a Ouija board after a night of clubbing. But someone breaks the link before they have finished and now a demon is trapped in their world and the only way to banish it, is for all the people who summoned it to die.",Horror|Thriller,2002
19122,0.306821,Doctor Zhivago,Sam MacLintock|Keira Knightley|Hans Matheson|Sam Neill|Alexandra Maria Lara,Giacomo Campiotti,,civil war,"Young and beautiful Lara is loved by three men: a revolutionary, a mogul, and a doctor. Their lives become intertwined with the drama of Russian revolution. Doctor Zhivago is still married when he meets Lara. Their love story is unfolding against the backdrop of revolution which affects the doctor's career, his family, and his love to Lara.",Drama,2002
9613,0.306506,Spider,Ralph Fiennes|Miranda Richardson|Gabriel Byrne|Lynn Redgrave|John Neville,David Cronenberg,The only thing worse than losing your mind... is finding it again.,secret|asylum|bed and breakfast place|past|psychopath,"A deeply disturbed boy, Spider, â€˜seesâ€™ his father brutally murder his mother and replace her with a prostitute. Convinced they plan to murder him next, Spider hatches an insane plan, which he carries through to tragic effect. Years later, his delusional account of his past begins to unravel and Spider spirals into fresh madness.",Drama|Mystery|Thriller,2002
12576,0.303609,Deathwatch,Jamie Bell|RÃºaidhrÃ­ Conroy|Mike Downey|Laurence Fox|Roman Horak,Michael J. Bassett,Deliver them from evil.,world war i|war|assault|supernatural|soldier,"In the brutal trench fighting of the First World War, a British Infantry Company is separated from their regiment after a fierce battle. Attempting to return to their lines, the British soldiers discover what appears to be a bombed out German trench, abandoned except for a few dazed German soldiers. After killing most of the Germans, and taking one prisoner, the British company fortifies to hold the trench until reinforcements can arrive. Soon, however, strange things being to happen as a sense of evil descends on the trench and the British begin turn on each other.",Drama|Horror|Thriller|War,2002
9533,0.299006,Red Dragon,Anthony Hopkins|Edward Norton|Ralph Fiennes|Harvey Keitel|Emily Watson,Brett Ratner,Before the Silence.,psychopath|serial killer|fbi agent,"Former FBI agent Will Graham, who was once nearly killed by the savage Hannibal ""The Cannibal"" Lecter now has no choice but to face him again. It seems Lecter is the only one who can help Graham track down a new serial killer, Francis Dolarhyde -- but can he be trusted?",Crime|Thriller|Horror,2002
13819,0.298152,Laurel Canyon,Frances McDormand|Christian Bale|Kate Beckinsale|Natascha McElhone|Alessandro Nivola,Lisa Cholodenko,Somewhere between Hollywood and the rest of the world.,independent film|los angeles|intern|smoking pot|dissertation,"Laurel Canyon focuses on Sam and Alex, a pair of upper-middle class lovebirds from the East Coast who relocate to Los Angeles. Enter Jane, Sam's estranged mother, a successful record producer, who's more than willing to put the couple up in her lavish digs. As Sam and Alex settle in at Jane's, they gradually lose their straight-and-narrow approach to life and begin to experiment.",Drama,2002
12771,0.294923,Serving Sara,Matthew Perry|Elizabeth Hurley|Vincent Pastore|Bruce Campbell|Cedric the Entertainer,Reginald Hudlin,The One Thing That Could Bring Them Together Is Revenge.,wealth|falling in love|divorce|pretty woman|winery,"Serving Sara is a 2002 romantic comedy film which stars Matthew Perry, Elizabeth Hurley and Bruce Campbell. Joe Tyler (Perry) is a process server who is given the assignment to serve Sara Moore (Hurley) with divorce papers.",Comedy|Romance,2002
4107,0.293428,Bloody Sunday,James Nesbitt|Allan Gildea|Gerard Crossan|Mary Moulds|Carmel McCallion,Paul Greengrass,,northern ireland|independent film|civil rights,The dramatised story of the Irish civil rights protest march on January 30 1972 which ended in a massacre by British troops.,Action|Adventure|Drama|History,2002
14787,0.287346,Tom and Jerry: The Magic Ring,Jeff Bennett|Frank Welker|Charlie Schlatter|Jim Cummings,James T. Walker,,tom and jerry,"The world's favourite cat and mouse team bounds back into action in an all-new full-length animated adventure certain to cast its spell over the entire family Left in charge of a priceless magical ring by his young wizard master, Tom is horrified when the ring gets stuck on Jerry's head, who then runs off into the city! Before you can say ""abracadabra"", the entire town is hot on our heroes' tails",Animation|Comedy|Family,2002
10052,0.281325,Dragonfly,Kevin Costner|Joe Morton|Ron Rifkin|Susanna Thompson|Kathy Bates,Tom Shadyac,When someone you love dies... are they gone forever?,pregnancy and birth|voice|dragonfly|car crash|jungle,A grieving doctor is being contacted by his late wife through his patients near death experiences.,Drama,2002
